OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
OTU650,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,pomp.4621,156,BOLD:AAF9772
OTU812,US,0.0000,BOLD:ACT2308.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4621,31,BOLD:ACT2308
OTU905,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,pomp.4621,1,BOLD:AAC1347
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4622,1056,BOLD:AAA2052
OTU35,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4622,165,BOLD:AAG2724
OTU37,GS,100.0,BOLD:AAB0001.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Deidamia,Deidamia inscriptum,pomp.4622,8326,BOLD:AAB0001
OTU222,GS,99.4,BOLD:AAB4572.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphecodina,Sphecodina abbottii,pomp.4622,72,BOLD:AAB4572
OTU406,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,pomp.4622,63,BOLD:AAE0464
OTU549,GS,100.0,BOLD:AAA9101.2,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Moodna,Moodna ostrinella,pomp.4622,59,BOLD:AAA9101
OTU632,GS,100.0,BOLD:AAW5223.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus caryae,pomp.4622,127,BOLD:AAW5223
OTU661,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4622,54,None
OTU1117,GS,100.0,BOLD:ACI6375.1,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides concolor,pomp.4622,16,BOLD:ACI6375
OTU1134,GS,98.3,BOLD:ACW4759.1,Animalia,Arthropoda,Insecta,Diptera,Chyromyidae,Gymnochiromyia,NA,pomp.4622,31,BOLD:ACW4759
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4622,1,None
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4622,1,None
OTU77,GS,100.0,BOLD:AAF7371.1,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Misogada,Misogada unicolor,pomp.4623,48,BOLD:AAF7371
OTU244,GS,100.0,BOLD:AAB0917.3,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Actias,Actias luna,pomp.4623,47,BOLD:AAB0917
OTU304,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4623,30,BOLD:AAA7551
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4623,36,BOLD:AAD2111
OTU438,GS,100.0,BOLD:AAD5417.4,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona obesa,pomp.4623,38,BOLD:AAD5417
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4623,1,None
OTU1116,GS,100.0,BOLD:AAB1281.5,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Itoplectis,Itoplectis conquisitor,pomp.4623,24,BOLD:AAB1281
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4623,1,None
OTU1302,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4624,1,None
OTU65,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4625,237,BOLD:AAA5695
OTU70,GS,100.0,BOLD:AAA2247.1,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Gluphisia,Gluphisia septentrionis,pomp.4625,81,BOLD:AAA2247
OTU180,US,0.9976,BOLD:AAZ2945.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4625,42,BOLD:AAZ2945
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4625,35,None
OTU202,GS,97.2,BOLD:AAP6368.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Cardiophorus,Cardiophorus convexus,pomp.4625,655,BOLD:AAP6368
OTU221,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4625,513,BOLD:ACB3691
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4625,2,None
OTU472,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4625,730,BOLD:ABX2454
OTU522,GS,100.0,BOLD:AAA9748.2,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis ocellifera,pomp.4625,113,BOLD:AAA9748
OTU820,SS,0.6300,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4625,38,BOLD:AAH0468
OTU1094,SS,0.7100,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4625,25,BOLD:AAH0468
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4625,1,None
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4626,1781,BOLD:AAA2052
OTU29,GS,99.4,BOLD:AAD6926.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,pomp.4626,524,BOLD:AAD6926
OTU83,GS,99.4,BOLD:AAN6397.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,pomp.4626,110,BOLD:AAN6397
OTU89,GSL,99.4,BOLD:ACE9100.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis,NA,pomp.4626,3211,BOLD:ACE9100
OTU108,GS,100.0,BOLD:AAA6613.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4626,2268,BOLD:AAA6613
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4626,50,BOLD:AAE9808
OTU113,GS,100.0,BOLD:AAA6611.3,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4626,997,BOLD:AAA6611
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4626,9,None
OTU247,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4626,216,BOLD:AAJ0542
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4626,21,None
OTU387,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4626,5,None
OTU438,GS,100.0,BOLD:AAD5417.4,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona obesa,pomp.4626,33,BOLD:AAD5417
OTU467,GS,98.3,BOLD:AAA6611.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4626,242,BOLD:AAA6611
OTU536,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4626,18,BOLD:AAB3917
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4626,6,None
OTU896,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4626,3,None
OTU998,GS,100.0,BOLD:AAO4319.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4626,32,BOLD:AAO4319
OTU1013,GS,100.0,BOLD:AAA8726.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella villosa,pomp.4626,4,BOLD:AAA8726
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4626,7,None
OTU1492,GS,100.0,BOLD:AAA6652.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Morrisonia,Morrisonia confusa,pomp.4626,11,BOLD:AAA6652
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4626,6,None
OTU1747,US,0.0002,BOLD:ACX3901.1,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4626,3,BOLD:ACX3901
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4626,4,None
OTU1831,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4626,2,None
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4626,1,None
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4626,3,None
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4626,2,None
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4626,1,None
OTU522,GS,100.0,BOLD:AAA9748.2,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis ocellifera,pomp.4627,6,BOLD:AAA9748
OTU733,GS,100.0,BOLD:ACL2926.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4627,5,BOLD:ACL2926
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4627,1,None
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4628,538,None
OTU135,GS,99.4,BOLD:ACY1974.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4628,128,BOLD:ACY1974
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4628,29,None
OTU247,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4628,94,BOLD:AAJ0542
OTU328,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4628,9,BOLD:ACB9565
OTU406,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,pomp.4628,45,BOLD:AAE0464
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4628,6,None
OTU672,GS,100.0,BOLD:AAA2077.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Protoboarmia,Protoboarmia porcelaria,pomp.4628,89,BOLD:AAA2077
OTU729,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4628,21,BOLD:AAA2953
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4628,1,None
OTU39,GS,100.0,BOLD:AAB7935.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,pomp.4629,744,BOLD:AAB7935
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4629,143,None
OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4629,565,BOLD:AAB7933
OTU625,GS,100.0,BOLD:AAB1159.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lycia,Lycia ursaria,pomp.4629,29,BOLD:AAB1159
OTU864,GS,100.0,BOLD:ACF3839.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora saratogensis,pomp.4629,52,BOLD:ACF3839
OTU1773,GS,97.8,BOLD:AAI5631.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4629,4,BOLD:AAI5631
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4629,1,None
OTU729,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4630,2,BOLD:AAA2953
OTU733,GS,100.0,BOLD:ACL2926.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4630,54,BOLD:ACL2926
OTU1390,SS,0.1800,BOLD:AAC5603.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4630,63,BOLD:AAC5603
OTU19,GS,100.0,BOLD:AAM7855.1,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Frankliniella,Frankliniella tritici,pomp.4631,850,BOLD:AAM7855
OTU57,US,0.2259,BOLD:ABX4336.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4631,2744,BOLD:ABX4336
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4631,23,BOLD:AAE9808
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4631,23,BOLD:ABA4438
OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,18,BOLD:ACU4187
OTU235,US,0.0000,BOLD:AAO4928.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4631,10,BOLD:AAO4928
OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4631,78,None
OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4631,13,BOLD:ACR2521
OTU359,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4631,66,None
OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4631,36,BOLD:ACT9373
OTU455,GS,100.0,BOLD:AAA3450.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche bronta,pomp.4631,41,BOLD:AAA3450
OTU507,US,1.0000,BOLD:ACJ3708.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4631,20,BOLD:ACJ3708
OTU531,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4631,64,None
OTU550,US,1.0000,BOLD:ACC9691.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4631,22,BOLD:ACC9691
OTU555,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4631,37,None
OTU676,GS,99.4,BOLD:ADD4326.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,NA,NA,pomp.4631,38,BOLD:ADD4326
OTU698,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4631,63,None
OTU707,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4631,2,None
OTU729,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4631,41,BOLD:AAA2953
OTU821,US,0.0000,BOLD:ACK0278.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4631,14,BOLD:ACK0278
OTU822,US,0.3913,BOLD:ACK9858.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4631,40,BOLD:ACK9858
OTU837,GS,100.0,BOLD:AAH0102.1,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Epuraea,Epuraea corticina,pomp.4631,33,BOLD:AAH0102
OTU979,US,0.0000,BOLD:ACT8175.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4631,18,BOLD:ACT8175
OTU1000,US,1.0000,None,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4631,37,None
OTU1062,US,0.0000,BOLD:ABX2513.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4631,22,BOLD:ABX2513
OTU1114,US,0.9936,BOLD:ACA4844.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4631,26,BOLD:ACA4844
OTU1142,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,1,None
OTU1155,US,0.9881,BOLD:AAP9854.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4631,4,BOLD:AAP9854
OTU1169,US,0.3056,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4631,5,None
OTU1187,US,0.2833,BOLD:ACK8370.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4631,19,BOLD:ACK8370
OTU1214,US,1.0000,BOLD:ABY0327.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4631,1,BOLD:ABY0327
OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,11,BOLD:ACJ6095
OTU1354,US,1.0000,BOLD:AAO4800.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4631,19,BOLD:AAO4800
OTU1441,US,0.2833,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,15,None
OTU1527,US,0.3913,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,4,None
OTU1794,US,0.2833,BOLD:AAF0714.2,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,pomp.4631,2,BOLD:AAF0714
OTU1932,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4631,1,None
OTU2041,US,0.3056,BOLD:AAC6161.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4631,3,BOLD:AAC6161
OTU2114,US,1.0000,BOLD:AAV3468.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4631,2,BOLD:AAV3468
OTU78,GS,100.0,BOLD:AAJ9298.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Melanolophia,Melanolophia signataria,pomp.4632,814,BOLD:AAJ9298
OTU131,GS,100.0,BOLD:AAB2216.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus quercalbae,pomp.4632,167,BOLD:AAB2216
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4632,25,None
OTU231,GS,100.0,BOLD:AAG0314.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Psectrotanypus,NA,pomp.4632,522,BOLD:AAG0314
OTU257,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4632,201,BOLD:AAB7030
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4632,1,None
OTU622,GS,99.4,BOLD:AAG5647.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Symphoromyia,Symphoromyia fulvipes,pomp.4632,135,BOLD:AAG5647
OTU624,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4632,37,BOLD:ACD3564
OTU1063,GS,100.0,BOLD:ACF2629.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus inconspicuus,pomp.4632,40,BOLD:ACF2629
OTU1442,US,0.9936,BOLD:AAD1162.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4632,6,BOLD:AAD1162
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4632,1,None
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4632,1,None
OTU48,GS,100.0,BOLD:AAI1634.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Microlophium,Microlophium carnosum,pomp.4633,641,BOLD:AAI1634
OTU62,GS,98.9,BOLD:AAV3042.2,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,pomp.4633,4581,BOLD:AAV3042
OTU191,GS,100.0,BOLD:AAB1349.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena humuli,pomp.4633,309,BOLD:AAB1349
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4633,56,None
OTU257,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4633,21,BOLD:AAB7030
OTU495,GS,100.0,BOLD:AAC1312.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,pomp.4633,9,BOLD:AAC1312
OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,pomp.4633,1,BOLD:ACZ5284
OTU837,GS,100.0,BOLD:AAH0102.1,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Epuraea,Epuraea corticina,pomp.4633,19,BOLD:AAH0102
OTU1153,US,0.0000,BOLD:ACP6066.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4633,23,BOLD:ACP6066
OTU26,GS,99.4,BOLD:AAI9434.1,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,pomp.4634,667,BOLD:AAI9434
OTU57,US,0.2259,BOLD:ABX4336.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,1549,BOLD:ABX4336
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,297,BOLD:AAE9808
OTU166,GS,99.4,BOLD:ABA5305.2,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Stonemyia,Stonemyia rasa,pomp.4634,126,BOLD:ABA5305
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4634,329,BOLD:AAK4381
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4634,27,BOLD:ABA4438
OTU191,GS,100.0,BOLD:AAB1349.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena humuli,pomp.4634,137,BOLD:AAB1349
OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,27,BOLD:ACU4187
OTU229,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,21,None
OTU266,GS,100.0,BOLD:ACL1096.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4634,42,BOLD:ACL1096
OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4634,23,BOLD:ACR2521
OTU352,US,1.0000,BOLD:ACO7366.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,7,BOLD:ACO7366
OTU353,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,7,None
OTU359,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,4,None
OTU412,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4634,42,BOLD:AAH2774
OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,51,BOLD:ACT9373
OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,18,BOLD:ACT7952
OTU467,GS,98.3,BOLD:AAA6611.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4634,31,BOLD:AAA6611
OTU469,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4634,21,None
OTU473,US,0.2061,BOLD:AAZ9975.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,4,BOLD:AAZ9975
OTU487,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4634,71,None
OTU550,US,1.0000,BOLD:ACC9691.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,20,BOLD:ACC9691
OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4634,42,BOLD:AAU8588
OTU624,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,50,BOLD:ACD3564
OTU643,US,1.0000,BOLD:ABX7722.4,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,32,BOLD:ABX7722
OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4634,2,None
OTU697,US,0.9881,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,30,BOLD:AAN5217
OTU698,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4634,7,None
OTU714,US,0.0000,BOLD:ABW7966.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,24,BOLD:ABW7966
OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4634,6,BOLD:ACB3721
OTU735,US,0.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,9,None
