,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
12298,OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4602,1,None
12310,OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4602,1,None
12322,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4602,1,None
12326,OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4602,1,None
12334,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4602,5,None
12337,MockIM3_pident=100.0_OTU52,GS,100.0,BOLD:AAA7067.58,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,pomp.4603,71,BOLD:AAA7067
12343,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4603,45,BOLD:AAA0399
12346,MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4603,34,BOLD:AAL8071
12349,MockIM32_pident=100.0_OTU38,GS,99.4,BOLD:AAK9206.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta maculipennis,pomp.4603,287,BOLD:AAK9206
12356,MockIM52_pident=100.0_OTU84,GS,99.4,BOLD:ABW5589.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,NA,NA,pomp.4603,26,BOLD:ABW5589
12387,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4603,77,BOLD:ACF7919
12394,OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4603,91,None
12410,OTU118,GS,100.0,BOLD:AAG9172.3,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes tenuis,pomp.4603,30,BOLD:AAG9172
12416,OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4603,31,BOLD:AAH3593
12420,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4603,21,BOLD:AAC4559
12427,OTU150_suspect_mock_chimera,GS,100.0,BOLD:AAA7920.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenonema,Stenonema femoratum,pomp.4603,137,BOLD:AAA7920
12432,OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4603,49,BOLD:ABA8360
12446,OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4603,39,BOLD:ACJ8629
12455,OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4603,106,BOLD:AAC3145
12490,OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4603,26,BOLD:AAG0758
12498,OTU262_suspect_mock_chimera,GS,97.8,BOLD:AAI1345.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,pomp.4603,50,BOLD:AAI1345
12505,OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4603,40,BOLD:AAB7869
12519,OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4603,61,BOLD:AAH3225
12566,OTU388_suspect_mock_chimera,GS,100.0,BOLD:AAF3101.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Cinara,Cinara watsoni,pomp.4603,84,BOLD:AAF3101
12578,OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4603,5,None
12611,OTU471_suspect_mock_chimera,US,0.0000,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4603,83,BOLD:ACD0295
12640,OTU521_suspect_mock_chimera,GS,98.9,BOLD:AAE0707.13,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,Microtendipes pedellus,pomp.4603,123,BOLD:AAE0707
12659,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,3,None
12668,OTU568_suspect_mock_chimera,GS,99.4,BOLD:AAJ2417.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta minerva,pomp.4603,110,BOLD:AAJ2417
12670,OTU572_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4603,53,BOLD:ABY8099
12685,OTU608_suspect_mock_chimera,US,0.9546,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,70,BOLD:ACP5974
12687,OTU615_suspect_mock_chimera,GS,100.0,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,47,BOLD:ACM3626
12714,OTU658,US,0.0000,BOLD:ABZ6275.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4603,29,BOLD:ABZ6275
12836,OTU916,GS,100.0,BOLD:AAA4782.2,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Protapanteles,NA,pomp.4603,41,BOLD:AAA4782
12879,OTU1027,US,1.0000,BOLD:ACY0966.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4603,36,BOLD:ACY0966
12885,OTU1037_suspect_mock_chimera,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,17,BOLD:ABA7674
12888,OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4603,8,None
13011,OTU1474,US,1.0000,BOLD:ACI6702.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4603,1,BOLD:ACI6702
13114,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4604,48,BOLD:AAA0399
13117,MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4604,24,BOLD:AAL8071
13121,MockIM33_pident=100.0_OTU107,GS,98.9,BOLD:AAH7221.2,Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,pomp.4604,19,BOLD:AAH7221
13130,OTU4_suspect_mock_chimera,GS,100.0,BOLD:AAC2637.1,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Geina,Geina sheppardi,pomp.4604,3987,BOLD:AAC2637
13158,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4604,65,BOLD:ACF7919
13161,OTU65_suspect_mock_chimera,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4604,246,BOLD:AAA5695
13186,OTU129_suspect_mock_chimera,GS,99.4,BOLD:AAB7261.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella poconoensis,pomp.4604,1817,BOLD:AAB7261
13191,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4604,79,BOLD:AAC4559
13198,OTU150_suspect_mock_chimera,GS,100.0,BOLD:AAA7920.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenonema,Stenonema femoratum,pomp.4604,454,BOLD:AAA7920
13202,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4604,81,BOLD:AAA7515
13217,OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4604,111,BOLD:ACJ8629
13233,OTU204_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,pomp.4604,41,BOLD:AAH2373
13255,OTU238_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4604,34,BOLD:AAA2383
13261,OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4604,60,BOLD:AAG0758
13276,OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4604,80,BOLD:AAB7869
13287,OTU302_suspect_mock_chimera,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4604,64,BOLD:AAF0031
13293,OTU313_suspect_mock_chimera,GS,100.0,BOLD:AAG7732.2,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4604,27,BOLD:AAG7732
13306,OTU335_suspect_mock_chimera,GS,99.4,BOLD:ABX9225.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,pomp.4604,139,BOLD:ABX9225
13309,OTU338_suspect_mock_chimera,GS,100.0,BOLD:AAP6367.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius brevicollis,pomp.4604,55,BOLD:AAP6367
13320,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4604,2,None
13348,OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4604,46,BOLD:AAH2774
13362,OTU431_suspect_mock_chimera,GS,98.3,BOLD:ABX3627.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4604,69,BOLD:ABX3627
13374,OTU455_suspect_mock_chimera,GS,100.0,BOLD:AAA3450.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche bronta,pomp.4604,163,BOLD:AAA3450
13413,OTU523_suspect_mock_chimera,GS,99.4,BOLD:AAF8995.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,Antocha saxicola,pomp.4604,45,BOLD:AAF8995
13441,OTU572_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4604,49,BOLD:ABY8099
13458,OTU615_suspect_mock_chimera,GS,100.0,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4604,93,BOLD:ACM3626
13534,OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4604,3,BOLD:ACB2438
13564,OTU812,US,0.0000,BOLD:ACT2308.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,58,BOLD:ACT2308
13645,OTU1012,GS,100.0,BOLD:AAZ1993.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pomp.4604,12,BOLD:AAZ1993
13715,OTU1233,US,0.9881,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,1,None
13784,OTU1485,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,3,None
13796,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4604,2,None
13814,OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4604,1,None
13876,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4604,1,None
13881,MockIM5_pident=100.0_OTU56,GS,100.0,BOLD:AAA8810.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis helianthi,pomp.4605,95,BOLD:AAA8810
13884,MockIM15_pident=99.4_OTU104,GS,100.0,BOLD:AAD1808.1,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Lepidophora,Lepidophora lutea,pomp.4605,98,BOLD:AAD1808
13885,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4605,103,BOLD:AAA0399
13888,MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4605,114,BOLD:AAL8071
13889,MockIM28_pident=100.0_OTU47,GS,100.0,BOLD:AAA2435.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hyphantria,Hyphantria cunea,pomp.4605,82,BOLD:AAA2435
13890,MockIM29_pident=100.0_OTU66,GS,100.0,BOLD:AAA4222.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena scabra,pomp.4605,27,BOLD:AAA4222
13891,MockIM32_pident=100.0_OTU38,GS,99.4,BOLD:AAK9206.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta maculipennis,pomp.4605,170,BOLD:AAK9206
13892,MockIM33_pident=100.0_OTU107,GS,98.9,BOLD:AAH7221.2,Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,pomp.4605,38,BOLD:AAH7221
13895,MockIM44_pident=100.0_OTU95,GS,100.0,BOLD:AAG3920.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,pomp.4605,61,BOLD:AAG3920
13896,MockIM46_pident=100.0_OTU64,GS,100.0,BOLD:AAH6828.3,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euphoria,Euphoria fulgida,pomp.4605,159,BOLD:AAH6828
13897,MockIM47_pident=99.4_OTU86,GS,99.4,BOLD:AAG2717.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,Scudderia curvicauda,pomp.4605,99,BOLD:AAG2717
13898,MockIM52_pident=100.0_OTU84,GS,99.4,BOLD:ABW5589.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,NA,NA,pomp.4605,81,BOLD:ABW5589
13899,MockIM53_pident=100.0_OTU74,GS,100.0,BOLD:AAA4507.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,pomp.4605,139,BOLD:AAA4507
13930,OTU60_suspect_mock_chimera,GS,100.0,BOLD:AAA4516.5,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,pomp.4605,804,BOLD:AAA4516
13932,OTU65_suspect_mock_chimera,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4605,173,BOLD:AAA5695
13973,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4605,17,BOLD:AAA7515
13991,OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4605,56,BOLD:AAA6261
14035,OTU257_suspect_mock_chimera,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4605,10,BOLD:AAB7030
14046,OTU270_suspect_mock_chimera,GS,99.4,BOLD:AAC5871.1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hentzia,Hentzia palmarum,pomp.4605,40,BOLD:AAC5871
14054,OTU296_suspect_mock_chimera,GS,99.4,BOLD:AAB6239.1,Animalia,Arthropoda,Insecta,Trichoptera,Dipseudopsidae,Phylocentropus,Phylocentropus placidus,pomp.4605,26,BOLD:AAB6239
14124,OTU418_suspect_mock_chimera,GS,100.0,BOLD:ACR3763.3,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,pomp.4605,24,BOLD:ACR3763
14125,OTU419_suspect_mock_variant,GS,100.0,BOLD:AAB1787.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,Acyrthosiphon pisum,pomp.4605,86,BOLD:AAB1787
14165,OTU490_suspect_mock_chimera,GS,100.0,BOLD:ABX6298.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,pomp.4605,88,BOLD:ABX6298
14187,OTU530,GS,100.0,BOLD:AAE2886.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Therion,Therion circumflexum,pomp.4605,34,BOLD:AAE2886
14215,OTU576_suspect_mock_chimera,GS,100.0,BOLD:ACE5505.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4605,25,BOLD:ACE5505
14253,OTU649_suspect_mock_chimera,GS,98.9,BOLD:ACL4702.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,pomp.4605,17,BOLD:ACL4702
14264,OTU670_suspect_mock_chimera,GS,100.0,BOLD:AAA2325.2,Animalia,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,Lepidostoma,Lepidostoma togatum,pomp.4605,4,BOLD:AAA2325
14273,OTU686_suspect_mock_chimera,GS,99.4,BOLD:AAI2055.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4605,11,BOLD:AAI2055
14318,OTU780,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4605,61,None
14326,OTU794_suspect_mock_chimera,GS,100.0,BOLD:ACO3393.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Aphidius,NA,pomp.4605,59,BOLD:ACO3393
14328,OTU798_suspect_mock_variant,No Hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,pomp.4605,12,NA
14378,OTU916,GS,100.0,BOLD:AAA4782.2,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Protapanteles,NA,pomp.4605,4,BOLD:AAA4782
14387,OTU946_suspect_mock_chimera,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,pomp.4605,5,BOLD:ABZ1624
14393,OTU960_suspect_mock_chimera,GS,99.4,BOLD:AAA9420.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista derelicta,pomp.4605,14,BOLD:AAA9420
14476,OTU1192_suspect_mock_chimera,US,0.9546,BOLD:ACU6892.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4605,12,BOLD:ACU6892
14495,OTU1260_suspect_mock_chimera,GS,100.0,BOLD:AAD2041.2,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Condylostylus,Condylostylus caudatus,pomp.4605,5,BOLD:AAD2041
14524,OTU1370_suspect_mock_chimera,GS,98.9,BOLD:ACN7933.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,pomp.4605,19,BOLD:ACN7933
14565,OTU1559_suspect_mock_chimera,GS,100.0,BOLD:ACF7858.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Paratanytarsus,NA,pomp.4605,11,BOLD:ACF7858
14643,OTU2105,GS,100.0,BOLD:AAA7232.1,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Schizocosa,Schizocosa ocreata,pomp.4605,2,BOLD:AAA7232
14673,OTU6_suspect_mock_variant,GS,100.0,BOLD:AAA2868.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Chytolita,Chytolita morbidalis,pomp.4606,69344,BOLD:AAA2868
14676,OTU14_suspect_mock_chimera,GS,100.0,BOLD:AAH4109.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trachelipodidae,Trachelipus,Trachelipus rathkii,pomp.4606,5421,BOLD:AAH4109
14685,OTU30_suspect_mock_chimera,GS,100.0,BOLD:AAI2051.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4606,1473,BOLD:AAI2051
14700,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4606,46,BOLD:ACF7919
14707,OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4606,68,None
14712,OTU91,GS,100.0,BOLD:AAA7272.5,Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Emblyna,Emblyna sublata,pomp.4606,2126,BOLD:AAA7272
14717,OTU108_suspect_mock_chimera,GS,100.0,BOLD:AAA6613.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4606,70,BOLD:AAA6613
14720,OTU113,GS,100.0,BOLD:AAA6611.3,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4606,73,BOLD:AAA6611
14732,OTU135_suspect_mock_chimera,GS,99.4,BOLD:ACY1974.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4606,1805,BOLD:ACY1974
14735,OTU142,GS,100.0,BOLD:AAV6495.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Hyloniscus,Hyloniscus riparius,pomp.4606,914,BOLD:AAV6495
14805,OTU256,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4606,13,None
14812,OTU263_suspect_mock_chimera,GS,100.0,BOLD:AAB1096.3,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,pomp.4606,287,BOLD:AAB1096
14862,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4606,19,None
14879,OTU388_suspect_mock_chimera,GS,100.0,BOLD:AAF3101.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Cinara,Cinara watsoni,pomp.4606,9,BOLD:AAF3101
14890,OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4606,9,BOLD:AAH2774
14891,OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4606,4,None
14899,OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4606,8,BOLD:ACT9373
14933,OTU487,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4606,37,None
14939,OTU495_suspect_mock_chimera,GS,100.0,BOLD:AAC1312.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,pomp.4606,17,BOLD:AAC1312
14945,OTU507,US,1.0000,BOLD:ACJ3708.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4606,1,BOLD:ACJ3708
14961,OTU535_suspect_mock_chimera,GS,99.4,BOLD:AAF5163.1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Sternidius,NA,pomp.4606,9,BOLD:AAF5163
14962,OTU536_suspect_mock_variant,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4606,1,BOLD:AAB3917
14972,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4606,2,None
15016,OTU640_suspect_mock_chimera,GS,100.0,BOLD:AAA8210.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4606,7,BOLD:AAA8210
15030,OTU664,US,0.0000,BOLD:ACB3401.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4606,5,BOLD:ACB3401
15038,OTU676_suspect_mock_chimera,GS,99.4,BOLD:ADD4326.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,NA,NA,pomp.4606,10,BOLD:ADD4326
15044,OTU686_suspect_mock_chimera,GS,99.4,BOLD:AAI2055.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4606,93,BOLD:AAI2055
15047,OTU695_suspect_mock_chimera,GS,99.4,BOLD:AAC1302.2,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Prenolepis,Prenolepis imparis,pomp.4606,62,BOLD:AAC1302
15067,OTU737,US,1.0000,BOLD:AAH0455.3,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4606,1,BOLD:AAH0455
15120,OTU838,US,0.9925,BOLD:ABW8929.1,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,pomp.4606,5,BOLD:ABW8929
15170,OTU981,US,0.9925,BOLD:ABW5474.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4606,1,BOLD:ABW5474
15188,OTU1013_suspect_mock_chimera,GS,100.0,BOLD:AAA8726.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella villosa,pomp.4606,21,BOLD:AAA8726
15200,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4606,9,None
15251,OTU1208_suspect_mock_variant,GS,97.8,BOLD:AAI4043.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4606,5,BOLD:AAI4043
15263,OTU1255_suspect_mock_chimera,GS,100.0,BOLD:AAE7397.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria depressana,pomp.4606,1,BOLD:AAE7397
