OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads
OTU282,SS,0.6600,BOLD:AAG4564,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,78
OTU287,GS,98.9,BOLD:AAG5457,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD4,319
OTU310,GS,100.0,BOLD:ABX7479,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Parachironomus,NA,6212017EGD4,152
OTU345,US,0.9860,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,35
OTU475,US,0.9249,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,48
OTU517,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,17
OTU523,US,0.0000,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,10
OTU538,SS,0.6100,BOLD:AAG4564,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,52
OTU553,SS,0.4100,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD4,24
OTU578,US,0.9860,BOLD:ACE7332,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,3
OTU594,SS,0.1800,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD4,10
OTU611,GS,98.9,BOLD:ABW1511,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD4,162
OTU614,GS,97.9,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops montanus,6212017EGD4,2
OTU632,GS,97.8,BOLD:AAG6465,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD4,3
OTU668,SS,0.2500,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD4,4
OTU823,GS,100.0,BOLD:ACB1348,Animalia,Arthropoda,Insecta,Coleoptera,Mordellidae,Pseudotolida,Pseudotolida arida,6212017EGD4,172
OTU899,SS,0.7900,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD4,5
OTU907,SS,0.0100,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017EGD4,4
OTU935,SS,0.0100,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017EGD4,8
OTU999,GS,99.4,BOLD:AAG6831,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,6212017EGD4,87
OTU1046,SS,0.4600,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,2
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD4,540
OTU1103,GS,99.4,BOLD:ABW4221,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD4,1
OTU1188,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,1
OTU1268,GS,97.8,BOLD:AAM6211,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,6212017EGD4,49
OTU1271,GS,100.0,BOLD:AAP3004,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus staegeri,6212017EGD4,2
OTU1274,GS,98.9,BOLD:AAG6465,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD4,109
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017EGD4,46
OTU1298,GS,97.2,BOLD:ACG9897,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD4,4
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD4,28
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD4,44
OTU1404,GS,99.4,BOLD:ADH9777,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,6212017EGD4,41
OTU1432,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,6212017EGD4,3
OTU1448,SS,0.8000,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops caecutiens,6212017EGD4,4
OTU1466,GS,100.0,BOLD:AAC6350,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion murarium,6212017EGD4,19
OTU1497,SS,0.9700,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,6212017EGD4,231
OTU1740,SS,0.7500,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,1
OTU1756,SS,0.9700,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,6212017EGD4,32
OTU1800,US,0.3913,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,25
OTU1871,SS,0.8500,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,6212017EGD4,26
OTU1875,SS,0.9200,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,6212017EGD4,1
OTU1878,SS,0.7800,BOLD:ABW4215,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD4,22
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD5,3958
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,6212017EGD5,326
OTU18,GS,100.0,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD5,183
OTU27,SS,0.1800,BOLD:AAC6806,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,38150
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD5,49
OTU87,US,0.0000,BOLD:ABY2339,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,114
OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD5,13
OTU276,SS,0.4400,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,3
OTU287,GS,98.9,BOLD:AAG5457,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD5,104
OTU290,GS,100.0,BOLD:AAE4427,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,6212017EGD5,4
OTU391,GS,100.0,BOLD:AAI2836,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus keyserlingi,6212017EGD5,21
OTU549,GS,100.0,BOLD:AAM8604,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017EGD5,23
OTU557,GS,98.3,BOLD:AAO7609,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,2
OTU563,GS,100.0,BOLD:AAH7221,Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,6212017EGD5,38
OTU812,US,0.3913,None,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,6212017EGD5,8
OTU829,GS,99.4,BOLD:AAG6500,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,6212017EGD5,5
OTU867,GS,100.0,BOLD:AAC8834,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Mecynogea,Mecynogea lemniscata,6212017EGD5,5
OTU883,GS,100.0,BOLD:ACJ6858,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Deraeocoris,Deraeocoris nebulosus,6212017EGD5,1
OTU952,US,0.0000,BOLD:AAD4292,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,19
OTU956,SS,0.0800,BOLD:ACN4095,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,1
OTU982,GS,98.3,BOLD:AAP9050,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD5,18
OTU995,GS,100.0,BOLD:AAN6208,Animalia,Arthropoda,Insecta,Coleoptera,Aderidae,NA,NA,6212017EGD5,1
OTU1049,US,0.0000,BOLD:AAM3890,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,6212017EGD5,3
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD5,227
OTU1103,GS,99.4,BOLD:ABW4221,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD5,1
OTU1274,GS,98.9,BOLD:AAG6465,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD5,4
OTU1311,GS,100.0,BOLD:ACB9392,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD5,3
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD5,179
OTU1330,US,0.9249,BOLD:ACP5792,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,2
OTU1350,GS,97.2,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,6212017EGD5,23
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD5,36
OTU1490,US,1.0000,BOLD:AAK0197,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,6212017EGD5,1
OTU1564,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,6212017EGD5,2
OTU1719,GS,97.2,BOLD:AAG0149,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017EGD5,1
OTU1741,GS,98.3,BOLD:AAP9050,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017EGD5,5
OTU1800,US,0.3913,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,3
OTU1882,SS,0.1800,BOLD:ACN0347,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD5,3
OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD6,749
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD6,2629
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017EGD6,1898
OTU34,GS,100.0,BOLD:AAM6211,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,6212017EGD6,406
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD6,741
OTU73,GS,100.0,BOLD:AAD6926,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,6212017EGD6,105
OTU87,US,0.0000,BOLD:ABY2339,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD6,18
OTU117,GS,100.0,BOLD:AAH5449,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,6212017EGD6,9839
OTU144,GS,100.0,BOLD:AAN6304,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus guttulatus,6212017EGD6,91
OTU174,GS,97.2,BOLD:AAD2010,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,6212017EGD6,5165
OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD6,75
OTU258,GS,100.0,BOLD:ACA7555,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD6,6
OTU265,GS,100.0,BOLD:AAQ3192,Animalia,Arthropoda,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,6212017EGD6,14
OTU399,GS,100.0,BOLD:ACF2428,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella,6212017EGD6,14
OTU549,GS,100.0,BOLD:AAM8604,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017EGD6,9
OTU674,US,0.0000,BOLD:AAG4815,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,6212017EGD6,1
OTU737,GS,100.0,BOLD:AAG3822,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,6212017EGD6,1
OTU741,GS,100.0,BOLD:AAA4123,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona arabesca,6212017EGD6,65
OTU822,GS,97.8,BOLD:ACU1440,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta lata,6212017EGD6,17
OTU949,GS,100.0,BOLD:AAP3003,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD6,7
OTU983,US,0.8732,BOLD:ACS8552,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD6,6
OTU988,GS,100.0,BOLD:AAP5113,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD6,2
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD6,82
OTU1100,GS,97.0,BOLD:AAF9064,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,6212017EGD6,7
OTU1104,GS,100.0,BOLD:AAC8999,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angustana,6212017EGD6,65
OTU1268,GS,97.8,BOLD:AAM6211,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,6212017EGD6,120
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017EGD6,30
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD6,3
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD6,159
OTU1800,US,0.3913,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD6,2
OTU1886,US,0.0000,BOLD:ACO5953,Animalia,Arthropoda,Insecta,Psocodea,NA,NA,NA,6212017EGD6,8
OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,569
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD7,6131
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,6212017EGD7,933
OTU18,GS,100.0,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD7,33767
OTU23,GS,100.0,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,6212017EGD7,298
OTU37,GS,100.0,BOLD:AAB0484,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gypsonoma,Gypsonoma salicicolana,6212017EGD7,292
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD7,617
OTU73,GS,100.0,BOLD:AAD6926,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,6212017EGD7,33
OTU87,US,0.0000,BOLD:ABY2339,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,351
OTU89,GS,98.3,BOLD:ABW2415,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma okefenoke,6212017EGD7,42
OTU115,GS,100.0,BOLD:AAA4942,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha elongata,6212017EGD7,56
OTU120,GS,100.0,BOLD:AAV3042,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,6212017EGD7,146
OTU132,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,6212017EGD7,29
OTU197,GS,100.0,BOLD:AAN6380,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,NA,6212017EGD7,26
OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD7,31
OTU214,GS,99.4,BOLD:AAW6795,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,43
OTU273,SS,0.2900,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD7,549
OTU276,SS,0.4400,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,480
OTU282,SS,0.6600,BOLD:AAG4564,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,897
OTU345,US,0.9860,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,333
OTU347,GS,100.0,BOLD:AAD2111,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,6212017EGD7,13
OTU475,US,0.9249,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,95
OTU523,US,0.0000,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,60
OTU538,SS,0.6100,BOLD:AAG4564,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,132
OTU551,SS,0.6300,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,106
OTU553,SS,0.4100,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD7,290
OTU578,US,0.9860,BOLD:ACE7332,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,102
OTU594,SS,0.1800,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD7,193
OTU614,GS,97.9,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops montanus,6212017EGD7,201
OTU668,SS,0.2500,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD7,45
OTU741,GS,100.0,BOLD:AAA4123,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona arabesca,6212017EGD7,33
OTU837,SS,0.7800,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,36
OTU849,GS,100.0,BOLD:AAP2875,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,NA,NA,6212017EGD7,154
OTU899,SS,0.7900,BOLD:ACE7334,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD7,5
OTU974,GSL,97.8,BOLD:AAI4070,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD7,50
OTU1087,GS,97.2,BOLD:AAB5367,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops vittatus,6212017EGD7,51
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD7,120
OTU1236,GS,99.4,BOLD:AAN5354,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD7,1
OTU1271,GS,100.0,BOLD:AAP3004,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus staegeri,6212017EGD7,15
OTU1272,SS,0.2200,BOLD:AAD8585,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD7,28
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD7,11
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD7,22
OTU1399,SS,0.2800,BOLD:AAX9373,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,24
OTU1448,SS,0.8000,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops caecutiens,6212017EGD7,22
OTU1656,US,0.9715,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,18
OTU1750,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,6212017EGD7,9
OTU1800,US,0.3913,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD7,13
OTU1923,SS,0.6400,BOLD:AAB5367,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD7,101
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD8,847
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017EGD8,1239
OTU49,GS,99.4,BOLD:AAG4526,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,6212017EGD8,26288
OTU97,GS,100.0,BOLD:AAB7935,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,6212017EGD8,62
OTU187,GS,99.4,BOLD:ACK7939,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Hymenochaonia,NA,6212017EGD8,47
OTU595,GS,97.2,BOLD:AAF9010,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,6212017EGD8,457
OTU685,SS,0.6000,BOLD:ACR2991,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,6212017EGD8,1
OTU832,GS,97.8,BOLD:ABY4042,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD8,340
OTU856,GS,99.4,BOLD:AAD3799,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Hybroma,Hybroma servulella,6212017EGD8,1
OTU867,GS,100.0,BOLD:AAC8834,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Mecynogea,Mecynogea lemniscata,6212017EGD8,5
OTU890,GS,100.0,BOLD:ACE3004,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hyperstrotia,Hyperstrotia nana,6212017EGD8,3
OTU1007,GS,100.0,BOLD:AAB9820,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera dimorphella,6212017EGD8,1
OTU1409,GS,98.3,BOLD:AAE7788,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex salinarius,6212017EGD8,52
OTU1488,SS,0.7600,BOLD:AAF8973,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,6212017EGD8,119
OTU1509,GS,97.2,BOLD:AAF9000,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD8,86
OTU1697,GS,99.4,BOLD:AAG8592,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Calosima,NA,6212017EGD8,6
OTU1703,SS,0.0600,BOLD:AAG4526,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,6212017EGD8,72
OTU1719,GS,97.2,BOLD:AAG0149,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017EGD8,3
OTU1788,SS,0.6300,BOLD:AAF9010,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD8,127
OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD9,325
OTU4,GS,100.0,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,6212017EGD9,2633
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017EGD9,4717
OTU18,GS,100.0,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017EGD9,4753
OTU32,GS,99.4,BOLD:AAD0637,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis postica,6212017EGD9,401
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017EGD9,101
OTU69,GS,98.3,BOLD:ACH3633,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,NA,NA,6212017EGD9,1218
OTU78,US,1.0000,BOLD:AAY8864,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD9,687
OTU85,US,0.9919,BOLD:AAH1006,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017EGD9,42
OTU88,GS,100.0,BOLD:AAE0434,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Uranotaenia,Uranotaenia sapphirina,6212017EGD9,10
OTU99,US,1.0000,BOLD:ACF7919,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,6212017EGD9,59
OTU108,GS,99.4,BOLD:AAC4525,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus guerlus,6212017EGD9,231
OTU170,US,0.9963,BOLD:ABW9033,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017EGD9,4251
OTU197,GS,100.0,BOLD:AAN6380,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,NA,6212017EGD9,21
OTU231,GS,100.0,BOLD:AAD2590,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia packardella,6212017EGD9,29
OTU258,GS,100.0,BOLD:ACA7555,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017EGD9,9
OTU273,SS,0.2900,BOLD:AAC8291,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,6212017EGD9,18
